StudyID,SLEEPmeas,PTSDmeas,esID,SleepOutcome,ES_type,zcor,varcor,smd,varsmd,r_og,p_og,N_og,M_ptsd_og,SD_ptsd_og,N_ptsd_og,M_nonptsd_og,SD_nonptsd_og,N_nonptsd_og,d_og,dvar_og,r,p,N,M_ptsd,SD_ptsd,N_ptsd,M_nonptsd,SD_nonptsd,N_nonptsd,d,dvar,DoubleChecked,SleepMeasureType,sleepmeas_v1.1diary,sleepmeas_v1.2actigraphy,sleepmeas_v2.1selfreport,sleepmeas_v2.2actigraphy,sleepmeas_v3.1selfreport,sleepmeas_v3.2diary,pubyear,sebsetpubyear_mean,pubyear_mc,PeerReviewed,peerreview,DescribedFidelityReliability,fidelitydescribed,DSMversionOfSeverityMeasure,DSMsev,PTSDinEnglish,PTSDenglish_v1.1no,PTSDenglish_v1.2mixed,PTSDenglish_v2.1yes,PTSDenglish_v2.2mixed,PTSDenglish_v3.1yes,PTSDenglish_v3.2no,ClinicalTrial_orNonCT,clinicaltrial,AnySleepDisruption,sleepdisruption,PTSDthresholdUsed,PTSDthreshold,OtherPsychConditions,otherpsych,nonPTSDtraumaType,nonPTSDtrauma,Agg_or_Raw,raw_agg,Country,usa_other,USpartState,M_age,subset_avgMage,Mage_mc,percentF,subset_MpercentF,percentF_mc,percentW,subset_MpercentW,percentW_mc,TraumaType,traumatype_v1.1combat,traumatype_v1.2assault,traumatype_v1.3refugee,traumatype_v1.4illness,traumatype_v1.5natural,traumatype_v2.1mixed,traumatype_v2.2assault,traumatype_v2.3refugee,traumatype_v2.4illness,traumatype_v2.5natural,traumatype_v3.1mixed,traumatype_v3.2combat,traumatype_v3.3refugee,traumatype_v3.4illness,traumatype_v3.5natural,traumatype_v4.1mixed,traumatype_v4.2combat,traumatype_v4.3assault,traumatype_v4.4illness,traumatype_v4.5natural,traumatype_v5.1mixed,traumatype_v5.2combat,traumatype_v5.3assault,traumatype_v5.4refugee,traumatype_v5.5natural,traumatype_v6.1mixed,traumatype_v6.2combat,traumatype_v6.3assault,traumatype_v6.4refugee,traumatype_v6.5illness,Nightmares,nightmares_01,Insomnia,insomnia_01,SleepApnea,TBI,PTSDpopType,poptype_v1.1veteran,poptype_v1.2mixed,poptype_v2.1civilian,poptype_v2.2mixed,poptype_v3.1civilian,poptype_v3.2veteran,SleepQuestionnaire,OtherspecifySleepquestionnairenotlisted,PTSDdiagnosticMeasure,OtherSpecifyPTSDdiagnosticmeasurenotlisted,PTSDdiagnosistool_v1.1scid,PTSDdiagnosistool_v1.2other,PTSDdiagnosistool_v2.1caps,PTSDdiagnosistool_v2.2other,PTSDseverityMeasure,OtherSpecifyPTSDseveritymeasurenotlisted,PTSDseverityMeasureType,ptsdsevmeasuretype_01,ptsdsevmeasuretype_10,PTSDmeasureAlpha,PTSDmeasureAlphaFromCurrentStudy,PSQImeanPTSD,subsetMpsqiPTSD,MpsqiPTSD_mc,PSQImeanNONPTSD,subsetPSQImeanNONPTSD,mpsqiNONPTSD_mc
2659,PSQI,Diagnosis,59,WAKE,d,,,-0.02822499,0.015916474,,,,6.47,2.46,91,6.53,1.95,203,-0.0283,,,,,6.47,2.46,91,6.53,1.95,203,-0.0283,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2020,2017.357143,2.642857143,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,aggregate,1,USA,0,NC,41.6,37.28036296,4.319637037,12.6,49.36071429,-36.76071429,58.7,64.22725909,-5.527259091,Combat,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,No,0,No,0,No,No,Veteran,1,0,0,0,0,1,PSQI,,CAPS,,0,0,1,0,,,,,,,,13.48,10.21615385,3.263846154,9.88,6.700833333,3.179166667
2659,PSQI,CAPS,60,BED,r,-0.042024722,0.011363636,,,-0.042,0.694,91,,,,,,,,,-0.042,0.694,91,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2020,2016.90411,3.095890411,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,aggregate,1,USA,0,NC,41.6,38.66223284,2.937767164,12.6,52.86760563,-40.26760563,58.7,57.91959412,0.780405882,Combat,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,No,0,No,0,No,No,Veteran,1,0,0,0,0,1,PSQI,,CAPS,,0,0,1,0,CAPS,,Clinician rated,1,0,,No alpha reported,13.48,11.29829787,2.181702128,9.88,6.707,3.173
2659,PSQI,PCL,61,BED,r,-0.082184534,0.011363636,,,-0.082,0.44,91,,,,,,,,,-0.082,0.44,91,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2020,2016.90411,3.095890411,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,aggregate,1,USA,0,NC,41.6,38.66223284,2.937767164,12.6,52.86760563,-40.26760563,58.7,57.91959412,0.780405882,Combat,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,No,0,No,0,No,No,Veteran,1,0,0,0,0,1,PSQI,,CAPS,,0,0,1,0,PCL,,Self-report,0,1,,No alpha reported,13.48,11.29829787,2.181702128,9.88,6.707,3.173
2659,PSQI,Diagnosis,62,BED,d,,,-0.084045549,0.015927132,,,,23.94,5.31,91,24.33,4.29,203,-0.0843,,,,,23.94,5.31,91,24.33,4.29,203,-0.0843,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2020,2017.357143,2.642857143,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,aggregate,1,USA,0,NC,41.6,37.28036296,4.319637037,12.6,49.36071429,-36.76071429,58.7,64.22725909,-5.527259091,Combat,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,No,0,No,0,No,No,Veteran,1,0,0,0,0,1,PSQI,,CAPS,,0,0,1,0,,,,,,,,13.48,10.21615385,3.263846154,9.88,6.700833333,3.179166667
2736,PSQI,CAPS,63,WAKE,r,-0.088228219,1,,,-0.088,0.912,4,,,,,,,,,-0.088,0.912,4,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2018,2016.90411,1.095890411,Yes,0,Yes,0,5,1,Yes,0,0,1,0,1,0,Clinical trial,0,Yes,1,No,0,Yes,1,Yes,0,raw,0,USA,0,OK,36.9,38.66223284,-1.762232836,57.1,52.86760563,4.232394366,100,57.91959412,42.08040588,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Yes,1,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS,,0,0,1,0,CAPS,,Clinician rated,1,0,0.99,Yes,,11.29829787,,,6.707,
2736,PSQI,PCL,64,WAKE,r,-0.391903433,1,,,-0.373,0.627,4,,,,,,,,,-0.373,0.627,4,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2018,2016.90411,1.095890411,Yes,0,Yes,0,5,1,Yes,0,0,1,0,1,0,Clinical trial,0,Yes,1,No,0,Yes,1,Yes,0,raw,0,USA,0,OK,36.9,38.66223284,-1.762232836,57.1,52.86760563,4.232394366,100,57.91959412,42.08040588,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Yes,1,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS,,0,0,1,0,PCL,,Self-report,0,1,,No alpha reported,,11.29829787,,,6.707,
2736,PSQI,Diagnosis,65,WAKE,d,,,0.78254754,0.627074809,,,,7.88,1.93,4,5.5,3.28,3,0.9308,,,,,7.88,1.93,4,5.5,3.28,3,0.9308,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2018,2017.357143,0.642857143,Yes,0,Yes,0,5,1,Yes,0,0,1,0,1,0,Clinical trial,0,Yes,1,No,0,Yes,1,Yes,0,raw,0,USA,0,OK,36.9,37.28036296,-0.380362963,57.1,49.36071429,7.739285714,100,64.22725909,35.77274091,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Yes,1,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS,,0,0,1,0,,,,,,,,,10.21615385,,,6.700833333,
2736,PSQI,CAPS,66,TST,r,0.127689479,1,,,0.127,0.876,4,,,,,,,,,0.127,0.876,4,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2018,2017.403846,0.596153846,Yes,0,Yes,0,5,1,Yes,0,0,1,0,1,0,Clinical trial,0,Yes,1,No,0,Yes,1,Yes,0,raw,0,USA,0,OK,36.9,38.78895,-1.88895,57.1,54.20384615,2.896153846,100,56.78856857,43.21143143,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Yes,1,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS,,0,0,1,0,CAPS,,Clinician rated,1,0,0.99,Yes,,10.574,,,6.416153846,
2736,PSQI,PCL,67,TST,r,-0.299658432,1,,,-0.291,0.709,4,,,,,,,,,-0.291,0.709,4,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2018,2017.403846,0.596153846,Yes,0,Yes,0,5,1,Yes,0,0,1,0,1,0,Clinical trial,0,Yes,1,No,0,Yes,1,Yes,0,raw,0,USA,0,OK,36.9,38.78895,-1.88895,57.1,54.20384615,2.896153846,100,56.78856857,43.21143143,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Yes,1,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS,,0,0,1,0,PCL,,Self-report,0,1,,No alpha reported,,10.574,,,6.416153846,
2736,PSQI,Diagnosis,68,TST,d,,,0.513861994,0.602194344,,,,9.88,2.59,4,7.83,4.25,3,0.6112,,,,,9.88,2.59,4,7.83,4.25,3,0.6112,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2018,2017.714286,0.285714286,Yes,0,Yes,0,5,1,Yes,0,0,1,0,1,0,Clinical trial,0,Yes,1,No,0,Yes,1,Yes,0,raw,0,USA,0,OK,36.9,37.71349,-0.81349,57.1,55.32857143,1.771428571,100,64.975,35.025,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Yes,1,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS,,0,0,1,0,,,,,,,,,8.538571429,,,6.391428571,
2736,PSQI,PCL,69,BED,r,0.02500521,1,,,0.025,0.975,4,,,,,,,,,0.025,0.975,4,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2018,2016.90411,1.095890411,Yes,0,Yes,0,5,1,Yes,0,0,1,0,1,0,Clinical trial,0,Yes,1,No,0,Yes,1,Yes,0,raw,0,USA,0,OK,36.9,38.66223284,-1.762232836,57.1,52.86760563,4.232394366,100,57.91959412,42.08040588,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Yes,1,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS,,0,0,1,0,PCL,,Self-report,0,1,,No alpha reported,,11.29829787,,,6.707,
2736,PSQI,CAPS,70,BED,r,-0.370009475,1,,,-0.354,0.646,4,,,,,,,,,-0.354,0.646,4,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2018,2016.90411,1.095890411,Yes,0,Yes,0,5,1,Yes,0,0,1,0,1,0,Clinical trial,0,Yes,1,No,0,Yes,1,Yes,0,raw,0,USA,0,OK,36.9,38.66223284,-1.762232836,57.1,52.86760563,4.232394366,100,57.91959412,42.08040588,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Yes,1,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS,,0,0,1,0,CAPS,,Clinician rated,1,0,0.99,Yes,,11.29829787,,,6.707,
2736,PSQI,Diagnosis,71,BED,d,,,0.211437111,0.586526594,,,,22,1.41,4,21.67,1.15,3,0.2515,,,,,22,1.41,4,21.67,1.15,3,0.2515,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2018,2017.357143,0.642857143,Yes,0,Yes,0,5,1,Yes,0,0,1,0,1,0,Clinical trial,0,Yes,1,No,0,Yes,1,Yes,0,raw,0,USA,0,OK,36.9,37.28036296,-0.380362963,57.1,49.36071429,7.739285714,100,64.22725909,35.77274091,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Yes,1,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,CAPS,,0,0,1,0,,,,,,,,,10.21615385,,,6.700833333,
2953,PSQI,CAPS,72,WAKE,r,-0.172696604,0.011363636,,,-0.171,,91,,,,,,,,,-0.171,,91,,,,,,,,,1,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2016,2016.90411,-0.904109589,Yes,0,No,1,IV,0,Yes,0,0,1,0,1,0,Clinical trial,0,No,0,No,0,Yes,1,,,aggregate,1,USA,0,"CT, MA",44,38.66223284,5.337767164,6.3,52.86760563,-46.56760563,81.3,57.91959412,23.38040588,Combat,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,No,0,No,0,No,No,Veteran,1,0,0,0,0,1,PSQI,,SCID,,1,0,0,0,CAPS,,Clinician rated,1,0,,No alpha reported,22.11,11.29829787,10.81170213,,6.707,
2953,PSQI,CAPS,73,BED,r,-0.196490276,0.011627907,,,-0.194,,89,,,,,,,,,-0.194,,89,,,,,,,,,1,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2016,2016.90411,-0.904109589,Yes,0,No,1,IV,0,Yes,0,0,1,0,1,0,Clinical trial,0,No,0,No,0,Yes,1,,,aggregate,1,USA,0,"CT, MA",44,38.66223284,5.337767164,6.3,52.86760563,-46.56760563,81.3,57.91959412,23.38040588,Combat,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,No,0,No,0,No,No,Veteran,1,0,0,0,0,1,PSQI,,SCID,,1,0,0,0,CAPS,,Clinician rated,1,0,,No alpha reported,22.11,11.29829787,10.81170213,,6.707,
3230,Actigraphy,CAPS,74,WAKE,r,-0.320545409,0.020408163,,,-0.31,0.026,52,,,,,,,,,-0.31,0.026,52,,,,,,,,,,Actigraphy,0,1,0,1,0,0,2019,2016.90411,2.095890411,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.66223284,-13.36223284,78.8,52.86760563,25.93239437,57.6,57.91959412,-0.319594118,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,CAPS,,Clinician rated,1,0,,No alpha reported,7.83,11.29829787,-3.468297872,5.42,6.707,-1.287
3230,Actigraphy,PCL,75,WAKE,r,-0.198569333,0.020408163,,,-0.196,0.164,52,,,,,,,,,-0.196,0.164,52,,,,,,,,,,Actigraphy,0,1,0,1,0,0,2019,2016.90411,2.095890411,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.66223284,-13.36223284,78.8,52.86760563,25.93239437,57.6,57.91959412,-0.319594118,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,PCL,,Self-report,0,1,,No alpha reported,7.83,11.29829787,-3.468297872,5.42,6.707,-1.287
3230,Diary,CAPS,76,WAKE,r,-0.345074339,0.019607843,,,-0.332,0.014,54,,,,,,,,,-0.332,0.014,54,,,,,,,,,,Daily diary,1,0,0,0,0,1,2019,2016.90411,2.095890411,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.66223284,-13.36223284,78.8,52.86760563,25.93239437,57.6,57.91959412,-0.319594118,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,CAPS,,Clinician rated,1,0,,No alpha reported,7.83,11.29829787,-3.468297872,5.42,6.707,-1.287
3230,Diary,PCL,77,WAKE,r,-0.25968406,0.019607843,,,-0.254,0.064,54,,,,,,,,,-0.254,0.064,54,,,,,,,,,,Daily diary,1,0,0,0,0,1,2019,2016.90411,2.095890411,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.66223284,-13.36223284,78.8,52.86760563,25.93239437,57.6,57.91959412,-0.319594118,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,PCL,,Self-report,0,1,,No alpha reported,7.83,11.29829787,-3.468297872,5.42,6.707,-1.287
3230,PSQI,CAPS,78,WAKE,r,-0.293115727,0.016393443,,,-0.223,0.076,64,,,,,,,,,-0.285,0.022,64,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2019,2016.90411,2.095890411,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.66223284,-13.36223284,78.8,52.86760563,25.93239437,57.6,57.91959412,-0.319594118,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,SCID,,1,0,0,0,CAPS,,Clinician rated,1,0,,No alpha reported,7.83,11.29829787,-3.468297872,5.42,6.707,-1.287
3230,PSQI,PCL,79,WAKE,r,-0.252215359,0.016393443,,,-0.234,0.063,64,,,,,,,,,-0.247,0.05,64,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2019,2016.90411,2.095890411,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.66223284,-13.36223284,78.8,52.86760563,25.93239437,57.6,57.91959412,-0.319594118,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,SCID,,1,0,0,0,PCL,,Self-report,0,1,,No alpha reported,7.83,11.29829787,-3.468297872,5.42,6.707,-1.287
3230,PSQI,Diagnosis,80,WAKE,d,,,0.003996568,0.031754096,,,,8.4981,2.9534,64,8.3092,2.40858,62,0.0704,,,,,8.1231,2.04874,64,8.1156,1.65448,62,0,0.0318,1,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2019,2017.357143,1.642857143,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,37.28036296,-11.98036296,78.8,49.36071429,29.43928571,57.6,64.22725909,-6.627259091,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,SCID,,1,0,0,0,,,,,,,,7.83,10.21615385,-2.386153846,5.42,6.700833333,-1.280833333
3230,Actigraphy,Diagnosis,81,WAKE,d,,,0.21677767,0.03730547,,,,8.6621,1.92451,52,8.2373,1.96516,56,0.2158,,,,,8.6621,1.92451,52,8.2373,1.96516,56,0.2158,,,Actigraphy,0,1,0,1,0,0,2019,2017.357143,1.642857143,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,37.28036296,-11.98036296,78.8,49.36071429,29.43928571,57.6,64.22725909,-6.627259091,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,,,,,,,,7.83,10.21615385,-2.386153846,5.42,6.700833333,-1.280833333
3230,Diary,Diagnosis,82,WAKE,d,,,0.072178494,0.035783156,,,,8.5839,1.86985,54,8.4619,1.47896,58,0.0715,,,,,8.5839,1.86985,54,8.4619,1.47896,58,0.0715,,,Daily diary,1,0,0,0,0,1,2019,2017.357143,1.642857143,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,37.28036296,-11.98036296,78.8,49.36071429,29.43928571,57.6,64.22725909,-6.627259091,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,,,,,,,,7.83,10.21615385,-2.386153846,5.42,6.700833333,-1.280833333
3230,Actigraphy,CAPS,83,TST,r,-0.231024198,0.021276596,,,-0.227,0.112,50,,,,,,,,,-0.227,0.112,50,,,,,,,,,,Actigraphy,0,1,0,1,0,0,2019,2017.403846,1.596153846,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.78895,-13.48895,78.8,54.20384615,24.59615385,57.6,56.78856857,0.811431429,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,CAPS,,Clinician rated,1,0,,No alpha reported,7.83,10.574,-2.744,5.42,6.416153846,-0.996153846
3230,Actigraphy,PCL,84,TST,r,-0.174757577,0.021276596,,,-0.173,0.228,50,,,,,,,,,-0.173,0.228,50,,,,,,,,,,Actigraphy,0,1,0,1,0,0,2019,2017.403846,1.596153846,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.78895,-13.48895,78.8,54.20384615,24.59615385,57.6,56.78856857,0.811431429,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,PCL,,Self-report,0,1,,No alpha reported,7.83,10.574,-2.744,5.42,6.416153846,-0.996153846
3230,Diary,CAPS,85,TST,r,-0.295293894,0.019607843,,,-0.316,0.02,54,,,,,,,,,-0.287,0.035,54,,,,,,,,,,Daily diary,1,0,0,0,0,1,2019,2017.403846,1.596153846,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.78895,-13.48895,78.8,54.20384615,24.59615385,57.6,56.78856857,0.811431429,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,CAPS,,Clinician rated,1,0,,No alpha reported,7.83,10.574,-2.744,5.42,6.416153846,-0.996153846
3230,Diary,PCL,86,TST,r,-0.219456521,0.019607843,,,-0.236,0.086,54,,,,,,,,,-0.216,0.116,54,,,,,,,,,,Daily diary,1,0,0,0,0,1,2019,2017.403846,1.596153846,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.78895,-13.48895,78.8,54.20384615,24.59615385,57.6,56.78856857,0.811431429,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,No Questionnaire,,SCID,,1,0,0,0,PCL,,Self-report,0,1,,No alpha reported,7.83,10.574,-2.744,5.42,6.416153846,-0.996153846
3230,PSQI,CAPS,87,TST,r,-0.014000915,0.016393443,,,0.034,0.792,64,,,,,,,,,-0.014,0.913,64,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2019,2017.403846,1.596153846,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.78895,-13.48895,78.8,54.20384615,24.59615385,57.6,56.78856857,0.811431429,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,SCID,,1,0,0,0,CAPS,,Clinician rated,1,0,,No alpha reported,7.83,10.574,-2.744,5.42,6.416153846,-0.996153846
3230,PSQI,PCL,88,TST,r,-0.11652454,0.016393443,,,-0.033,0.798,64,,,,,,,,,-0.116,0.361,64,,,,,,,,,,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2019,2017.403846,1.596153846,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,38.78895,-13.48895,78.8,54.20384615,24.59615385,57.6,56.78856857,0.811431429,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,SCID,,1,0,0,0,PCL,,Self-report,0,1,,No alpha reported,7.83,10.574,-2.744,5.42,6.416153846,-0.996153846
3230,PSQI,Diagnosis,89,TST,d,,,0.061710827,0.031769144,,,,9.0111,3.37095,64,8.3603,2.44563,62,0.2201,,,,,8.2611,1.50594,64,8.1668,1.53203,62,0.0592,0.0318,1,Self-report measure (includes chronotype measures),0,0,1,0,1,0,2019,2017.714286,1.285714286,Yes,0,No,1,5,1,Yes,0,0,1,0,1,0,Not clinical trial,1,No,0,No,0,No,0,Yes,0,raw,0,USA,0,MA,25.3,37.71349,-12.41349,78.8,55.32857143,23.47142857,57.6,64.975,-7.375,Mixed,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No,0,No,0,No,No,Civilian,0,0,1,0,1,0,PSQI,,SCID,,1,0,0,0,,,,,,,,7.83,8.538571429,-0.708571429,5.42,6.391428571,-0.971428571
